File,Variant Type,Variant Length,counts
BB-3,DEL,-190,87
BB-3,INS,-99,47
BB-3,INS,30,416
BB-3,INS,32,627
BB-3,DEL,-75,87
BB-3,INS,189,97
BB-3,INS,42,272
BB-3,INS,189,97
BB-3,INS,41,319
BB-3,DEL,184,48
BB-3,DEL,-65,117
BB-3,INS,-1636,2
BB-3,DEL,-57,152
BB-3,INS,-200,287
BB-3,DEL,-35,459
BB-3,INS,-62,112
BB-3,DEL,-141,24
BB-3,DEL,151,27
BB-3,INS,188,87
BB-3,INS,-62,112
BB-3,DEL,-35,459
BB-3,INS,40,348
BB-3,DEL,-214,303
BB-3,DEL,-212,299
BB-3,DEL,38,438
BB-3,INS,-162,24
BB-3,INS,-201,247
BB-3,INS,124,35
BB-3,DEL,36,521
BB-3,DEL,-509,6
BB-3,DEL,182,39
BB-3,INS,-218,207
BB-3,DEL,-209,292
BB-3,INS,57,111
BB-3,INS,202,344
BB-3,DEL,-209,292
BB-3,INS,58,112
BB-3,INS,-59,131
BB-3,INS,-212,289
BB-3,INS,231,56
BB-3,DEL,-46,277
BB-3,INS,657,5
BB-3,DEL,180,39
BB-3,INS,-189,59
BB-3,INS,218,191
BB-3,DEL,-136,14
BB-3,INS,-55,152
BB-3,INS,-33,435
BB-3,DEL,39,417
BB-3,INS,137,19
BB-3,INS,-36,462
BB-3,DEL,-6360,1
BB-3,INS,-33,435
BB-3,INS,79,46
BB-3,INS,190,137
BB-3,DEL,206,341
BB-3,DEL,46,187
BB-3,DEL,218,194
BB-3,DEL,133,21
BB-3,INS,45,231
BB-3,DEL,203,362
BB-3,INS,46,205
BB-3,DEL,-223,171
BB-3,INS,-78,70
BB-3,INS,35,534
BB-3,INS,-38,373
BB-3,INS,77,56
BB-3,DEL,-87,63
BB-3,INS,58,112
BB-3,DEL,44,258
BB-3,DEL,-32,563
BB-3,INS,213,238
BB-3,DEL,222,110
BB-3,DEL,148,20
BB-3,INS,-181,27
BB-3,DEL,-69,115
BB-3,INS,-222,161
BB-3,INS,-232,69
BB-3,INS,-48,233
BB-3,INS,45,231
BB-3,DEL,124,33
BB-3,INS,-1834,1
BB-3,DEL,95,52
BB-3,DEL,201,349
BB-3,INS,613,1
BB-3,INS,943,4
BB-3,DEL,211,302
BB-3,INS,74,65
BB-3,DEL,54,134
BB-3,INS,231,56
BB-3,DEL,-220,219
BB-3,INS,67,88
BB-3,DEL,-167,22
BB-3,DEL,-205,314
BB-3,INS,32,627
BB-3,DEL,203,362
BB-3,INS,-106,42
BB-3,DEL,-96,60
BB-3,DEL,-108,34
BB-3,DEL,-51,244
BB-3,DEL,-30,487
BB-3,INS,-207,323
BB-3,INS,-222,161
BB-3,DEL,-33,419
BB-3,DEL,-32,563
BB-3,DEL,-40,371
BB-3,INS,40,348
BB-3,INS,319,5
BB-3,DEL,-47,302
BB-3,DEL,-195,182
BB-3,INS,-65,106
BB-3,DEL,224,94
BB-3,DEL,33,570
BB-3,INS,-66,81
BB-3,INS,450,3
BB-3,DEL,323,4
BB-3,DEL,56,107
BB-3,DEL,-194,154
BB-3,DEL,-43,312
BB-3,INS,-169,12
BB-3,INS,41,319
BB-3,DEL,-260,17
BB-3,INS,-53,183
BB-3,DEL,-46,277
BB-3,DEL,214,239
BB-3,INS,48,182
BB-3,INS,205,359
BB-3,INS,-116,45
BB-3,DEL,205,373
BB-3,DEL,-177,28
BB-3,DEL,205,373
BB-3,DEL,38,438
BB-3,DEL,-35,459
BB-3,DEL,218,194
BB-3,DEL,32,640
BB-3,INS,-215,250
BB-3,INS,-217,230
BB-3,DEL,-50,237
BB-3,INS,201,319
BB-3,DEL,211,302
BB-3,DEL,-158,18
BB-3,INS,-210,258
BB-3,DEL,205,373
BB-3,INS,-41,307
BB-3,INS,49,166
BB-3,INS,-53,183
BB-3,DEL,201,349
BB-3,INS,-237,53
BB-3,INS,209,344
BB-3,DEL,127,35
BB-3,INS,69,64
BB-3,INS,206,353
BB-3,DEL,-31,476
BB-3,DEL,48,201
BB-3,DEL,219,158
BB-3,DEL,-74,85
BB-3,DEL,-284,10
BB-3,INS,-218,207
BB-3,DEL,44,258
BB-3,INS,39,440
BB-3,INS,-209,305
BB-3,DUP,212,2
BB-3,DEL,41,313
BB-3,INS,65,67
BB-3,INS,69,64
BB-3,INS,253,18
BB-3,DEL,-241,40
BB-3,DEL,271,8
BB-3,DEL,-45,290
BB-3,DEL,40,360
BB-3,INS,215,210
BB-3,INS,-153,20
BB-3,INS,179,38
BB-3,INS,42,272
BB-3,INS,-39,338
BB-3,INS,78,52
BB-3,DEL,194,222
BB-3,INS,-193,102
BB-3,DEL,56,107
BB-3,DEL,36,521
BB-3,DEL,-33,419
BB-3,INS,395,4
BB-3,INS,-210,258
BB-3,INS,-115,28
BB-3,INS,193,177
BB-3,INS,104,46
BB-3,DEL,36,521
BB-3,INS,-144,23
BB-3,INS,-125,24
BB-3,INS,198,270
BB-3,DEL,-76,81
BB-3,INS,-99,47
BB-3,INS,615,1
BB-3,INS,877,1
BB-3,DEL,-99,46
BB-3,INS,-733,1
BB-3,DEL,-61,134
BB-3,INS,-204,296
BB-3,INS,122,21
BB-3,DEL,194,222
BB-3,DEL,-36,435
BB-3,INS,-206,307
BB-3,INS,-178,12
BB-3,INS,77,56
BB-3,INS,-200,287
BB-3,INS,-1576,1
BB-3,DEL,-33,419
BB-3,DEL,181,33
BB-3,INS,37,413
BB-3,INS,184,43
BB-3,DEL,-77,77
BB-3,INS,94,35
BB-3,DEL,-1085,1
BB-3,DEL,-192,110
BB-3,INS,356,5
BB-3,INS,-114,25
BB-3,INS,207,333
BB-3,INS,32,627
BB-3,INS,-3186,1
BB-3,DEL,511,2
BB-3,INS,39,440
BB-3,DEL,-71,102
BB-3,INS,-56,156
BB-3,DEL,198,297
BB-3,INS,-43,268
BB-3,DEL,-214,303
BB-3,INS,-252,12
BB-3,INS,191,160
BB-3,DEL,336,7
BB-3,DEL,-168,22
BB-3,INS,104,46
BB-3,INS,236,25
BB-3,DEL,375,4
BB-3,INS,39,440
BB-3,DEL,53,137
BB-3,INS,57,111
BB-3,DEL,34,515
BB-3,INS,-87,51
BB-3,INS,332,3
BB-3,DEL,364,3
BB-3,DEL,31,540
BB-3,DEL,-64,124
BB-3,DEL,-31,476
BB-3,INS,208,299
BB-3,DEL,40,360
BB-3,INS,72,78
BB-3,INS,-37,378
BB-3,DEL,33,570
BB-3,INS,-45,230
BB-3,INS,180,36
BB-3,DEL,126,26
BB-3,INS,-90,41
BB-3,INS,55,119
BB-3,INS,-602,1
BB-3,INS,-177,15
BB-3,DEL,204,365
BB-3,DEL,59,114
BB-3,INS,-193,102
BB-3,DEL,-227,119
BB-3,INS,35,534
BB-3,DEL,138,16
BB-3,DEL,167,23
BB-3,INS,35,534
BB-3,DEL,194,222
BB-3,DEL,-32,563
BB-3,DEL,-195,182
BB-3,INS,-193,102
BB-3,INS,38,441
BB-3,INS,-221,164
BB-3,DEL,-84,58
BB-3,DEL,-217,252
BB-3,DEL,-193,116
BB-3,DEL,204,365
BB-3,DEL,-218,207
BB-3,DEL,121,35
BB-3,INS,179,38
BB-3,DEL,-37,383
BB-3,DEL,202,353
BB-3,DEL,31,540
BB-3,DEL,-51,244
BB-3,INS,-271,7
BB-3,INS,-71,84
BB-3,INS,-63,126
BB-3,DEL,-49,246
BB-3,DEL,-219,216
BB-3,DEL,-166,17
BB-3,BND,358,1
BB-3,DEL,-1558,1
BB-3,DEL,-217,252
BB-3,DEL,-80,70
BB-3,DEL,-102,39
BB-3,DEL,209,324
BB-3,INS,-58,128
BB-3,DEL,-33,419
BB-3,INS,80,51
BB-3,INS,-33,435
BB-3,DEL,-44,297
BB-3,DEL,-205,314
BB-3,DEL,-86,43
BB-3,DEL,39,417
BB-3,DEL,34,515
BB-3,INS,33,592
BB-3,DEL,-209,292
BB-3,INS,38,441
BB-3,DEL,-85,68
BB-3,DEL,106,31
BB-3,INS,196,251
BB-3,INS,-386,7
BB-3,INS,47,191
BB-3,INS,200,279
BB-3,INS,-116,45
BB-3,INS,91,34
BB-3,DEL,148,20
BB-3,DEL,164,23
BB-3,INS,89,39
BB-3,DEL,-53,210
BB-3,DEL,218,194
BB-3,DEL,-70,127
BB-3,DEL,-41,309
BB-3,DEL,197,267
BB-3,INS,-49,208
BB-3,DEL,94,56
BB-3,INS,-55,152
BB-3,DEL,-72,97
BB-3,INS,345,5
BB-3,INS,-41,307
BB-3,DEL,-59,135
BB-3,DEL,97,44
BB-3,DEL,30,464
BB-3,DEL,-4026,2
BB-3,INS,-194,143
BB-3,INS,-482,3
BB-3,INS,-1192,1
BB-3,INS,-215,250
BB-3,DEL,30,464
BB-3,DEL,-197,192
BB-3,DEL,-1813,1
BB-3,DEL,232,44
BB-3,INS,-13334,1
BB-3,INS,-202,269
BB-3,DEL,-123,24
BB-3,INS,659,2
BB-3,INS,64,97
BB-3,INS,-671,2
BB-3,INS,-52,218
BB-3,INS,-53,183
BB-3,DEL,-6333,4
BB-3,DEL,-3357,1
BB-3,DEL,387,5
BB-3,DEL,-47,302
BB-3,DEL,-66,83
BB-3,DEL,32,640
BB-3,DEL,213,263
BB-3,INS,218,191
BB-3,INS,199,336
BB-3,DEL,-206,332
BB-3,DEL,30,464
BB-3,INS,223,105
BB-3,DEL,-213,273
BB-3,DEL,80,51
BB-3,INS,77,56
BB-3,DEL,212,279
BB-3,DEL,381,6
BB-3,INS,-63,126
BB-3,INS,-80,64
BB-3,DEL,70,83
BB-3,INS,246,14
BB-3,DEL,39,417
BB-3,DEL,121,35
BB-3,INS,161,20
BB-3,INS,-58,128
BB-3,DEL,-75,87
BB-3,INS,-214,240
BB-3,DEL,-215,274
BB-3,DEL,1423,1
BB-3,INS,-104,42
BB-3,DEL,-54,176
BB-3,INS,38,441
BB-3,INS,-219,198
BB-3,DEL,-205,314
BB-3,INS,38,441
BB-3,DEL,31,540
BB-3,DEL,-6381,2
BB-3,DEL,30,464
BB-3,INS,-55,152
BB-3,INS,2167,1
BB-3,DEL,-62,111
BB-3,DEL,105,33
BB-3,DEL,335,3
BB-3,INS,36,495
BB-3,INS,32,627
BB-3,INS,6332,1
BB-3,INS,33,592
BB-3,INS,-33,435
BB-3,INS,206,353
BB-3,INS,33,592
BB-3,INS,195,204
BB-3,INS,-215,250
BB-3,DEL,48,201
BB-3,DEL,-32,563
BB-3,INS,-201,247
BB-3,DEL,-484,2
BB-3,INS,218,191
BB-3,DEL,-51,244
BB-3,INS,233,49
BB-3,INS,-36,462
BB-3,DEL,-350,5
BB-3,INS,-105,35
BB-3,INS,35,534
BB-3,INS,103,34
BB-3,DEL,35,565
BB-3,DEL,130,28
BB-3,DEL,-69,115
BB-3,DEL,211,302
BB-3,DEL,33,570
BB-3,INS,-211,301
BB-3,INS,192,164
BB-3,DEL,35,565
BB-3,INS,-87,51
BB-3,INS,-203,283
BB-3,INV,-1140,1
BB-3,INV,193,7
BB-3,INS,196,251
BB-3,INS,-202,269
BB-3,INS,116,29
BB-3,INS,-49,208
BB-3,DEL,211,302
BB-3,INS,213,238
BB-3,DEL,46,187
BB-3,DEL,-53,210
BB-3,INS,34,553
BB-3,INS,151,17
BB-3,DEL,62,88
BB-3,DEL,-253,18
BB-3,DEL,-36,435
BB-3,DEL,42,305
BB-3,DEL,-226,131
BB-3,DEL,-200,280
BB-3,DEL,38,438
BB-3,DEL,62,88
BB-3,DEL,223,118
BB-3,DEL,-89,40
BB-3,INS,32,627
BB-3,INS,197,268
BB-3,DEL,50,169
BB-3,DEL,214,239
BB-3,DEL,-33,419
BB-3,INS,-203,283
BB-3,INS,-199,231
BB-3,DEL,106,31
BB-3,INS,56,128
BB-3,INS,203,318
BB-3,INS,-30,513
BB-3,DEL,40,360
BB-3,DEL,-209,292
BB-3,DEL,247,15
BB-3,INS,-209,305
BB-3,DEL,-51,244
BB-3,DEL,-226,131
BB-3,DEL,-216,249
BB-3,INS,215,210
BB-3,INS,-201,247
BB-3,INS,32,627
BB-3,DEL,221,162
BB-3,INS,-214,240
BB-3,DEL,31,540
BB-3,INS,-205,305
BB-3,INS,-39,338
BB-3,DEL,211,302
BB-3,INS,-208,345
BB-3,INS,-200,287
BB-3,DEL,-40,371
BB-3,DEL,-205,314
BB-3,DEL,69,75
BB-3,INS,-101,39
BB-3,INS,59,90
BB-3,DEL,-659,2
BB-3,DEL,-995,2
BB-3,INS,-35,468
BB-3,DEL,-30,487
BB-3,INS,32,627
BB-3,DEL,212,279
BB-3,INS,216,195
BB-3,DEL,51,145
BB-3,INS,-196,165
BB-3,INS,215,210
BB-3,INS,207,333
BB-3,INS,207,333
BB-3,DEL,-169,25
BB-3,INS,204,354
BB-3,INS,-1034,1
BB-3,DEL,-38,392
BB-3,DEL,-39,390
BB-3,DEL,202,353
BB-3,INS,-35,468
BB-3,INS,38,441
BB-3,DEL,-199,266
BB-3,INS,104,46
BB-3,INS,-203,283
BB-3,INS,222,112
BB-3,INS,-48,233
BB-3,INS,64,97
BB-3,DEL,208,334
BB-3,INS,-213,282
BB-3,DEL,226,72
BB-3,INS,-228,100
BB-3,INS,632,1
BB-3,DEL,216,208
BB-3,INS,229,71
BB-3,INS,36,495
BB-3,DEL,202,353
BB-3,INS,-249,14
BB-3,INS,-211,301
BB-3,DEL,-31,476
BB-3,INS,-36,462
BB-3,INS,-63,126
BB-3,DEL,57,118
BB-3,INS,201,319
BB-3,DEL,63,93
BB-3,DEL,220,130
BB-3,INS,-55,152
BB-3,INS,217,194
BB-3,INS,35,534
BB-3,DEL,133,21
BB-3,DEL,88,42
BB-3,INS,42,272
BB-3,DEL,219,158
BB-3,DEL,55,121
BB-3,INV,729,1
BB-3,INV,201,15
BB-3,DEL,-213,273
BB-3,DEL,212,279
BB-3,DEL,76,60
BB-3,DEL,214,239
BB-3,INS,-37,378
BB-3,INS,-60,130
BB-3,DEL,202,353
BB-3,DEL,62,88
BB-3,DEL,-203,318
BB-3,INS,-189,59
BB-3,DEL,217,196
BB-3,DEL,-202,285
BB-3,DEL,45,241
BB-3,INS,-215,250
BB-3,INS,281,6
BB-3,INS,-140,21
BB-3,DEL,-58,150
BB-3,INS,33,592
BB-3,DEL,214,239
BB-3,DEL,37,450
BB-3,INS,30,416
BB-3,DEL,-219,216
BB-3,INS,-198,203
BB-3,INS,6323,1
BB-3,DEL,-38,392
BB-3,INS,34,553
BB-3,INS,36,495
BB-3,DEL,-214,303
BB-3,DEL,-39,390
BB-3,INS,-42,277
BB-3,DEL,-212,299
BB-3,DEL,39,417
BB-3,DEL,-37,383
BB-3,INS,32,627
BB-3,INS,35,534
BB-3,DEL,201,349
BB-3,INS,225,89
BB-3,INS,51,156
BB-3,INS,208,299
BB-3,INS,-208,345
BB-3,INS,216,195
BB-3,INS,187,66
BB-3,INS,-42,277
BB-3,DEL,37,450
BB-3,INS,-240,29
BB-3,INS,-73,66
BB-3,INS,63,93
BB-3,DEL,-46,277
BB-3,DEL,226,72
BB-3,INS,243,23
BB-3,INS,-33,435
BB-3,INS,-48,233
BB-3,DEL,30,464
BB-3,INS,48,182
BB-3,DEL,80,51
BB-3,INS,216,195
BB-3,INS,-33,435
BB-3,DEL,386,5
BB-3,INS,30,416
BB-3,DEL,220,130
BB-3,DEL,38,438
BB-3,INS,208,299
BB-3,INS,209,344
BB-3,DEL,-204,321
BB-3,DEL,95,52
BB-3,INS,-90,41
BB-3,INS,207,333
BB-3,INS,192,164
BB-3,INS,38,441
BB-3,INS,-185,37
BB-3,DEL,58,100
BB-3,DEL,-45,290
BB-3,DEL,-32,563
BB-3,INS,-48,233
BB-3,DEL,198,297
BB-3,DEL,46,187
BB-3,DEL,241,22
BB-3,DEL,144,31
BB-3,INS,-197,186
BB-3,DEL,-35,459
BB-3,INS,198,270
BB-3,INS,-590,1
BB-3,DEL,-301,7
BB-3,INS,41,319
BB-3,INS,261,7
BB-3,DEL,191,144
BB-3,DEL,90,39
BB-3,DEL,-118,32
BB-3,DEL,194,222
BB-3,DEL,-202,285
BB-3,DEL,-49,246
BB-3,DEL,216,208
BB-3,INS,40,348
BB-3,DEL,-200,280
BB-3,DEL,50,169
BB-3,DEL,209,324
BB-3,DEL,230,64
BB-3,INS,-193,102
BB-3,DEL,-49,246
BB-3,DEL,-63,112
BB-3,INS,210,306
BB-3,DEL,89,58
BB-3,DEL,-122,35
BB-3,DEL,454,2
BB-3,DEL,-89,40
BB-3,INS,-311,4
BB-3,INS,-204,296
BB-3,INS,-41,307
BB-3,DEL,-32,563
BB-3,INS,-50,256
BB-3,DEL,-213,273
BB-3,INS,324,6
BB-3,INS,214,243
BB-3,DEL,-198,225
BB-3,INS,-33,435
BB-3,INS,215,210
BB-3,DEL,-161,27
BB-3,INS,-208,345
BB-3,INS,-198,203
BB-3,INS,-116,45
BB-3,INS,-208,345
BB-3,DEL,411,8
BB-3,INS,-222,161
BB-3,DEL,182,39
BB-3,DEL,-49,246
BB-3,INS,56,128
BB-3,DEL,-32,563
BB-3,INS,53,134
BB-3,DEL,-215,274
BB-3,DEL,190,130
BB-3,INS,-208,345
BB-3,DEL,-40,371
BB-3,DEL,-101,42
BB-3,INS,32,627
BB-3,INS,-51,220
BB-3,DEL,-45,290
BB-3,DEL,-149,24
BB-3,DEL,-62,111
BB-3,DEL,-214,303
BB-3,DEL,1791,1
BB-3,INS,-43,268
BB-3,DEL,-47,302
BB-3,DEL,-201,267
BB-3,INS,198,270
BB-3,DEL,190,130
BB-3,DEL,-69,115
BB-3,DEL,41,313
BB-3,INS,205,359
BB-3,INS,-43,268
BB-3,BND,-198,3
BB-3,DEL,716,3
BB-3,DEL,208,334
BB-3,DEL,34,515
BB-3,DEL,33,570
BB-3,DEL,-201,267
BB-3,INS,38,441
BB-3,BND,-209,3
BB-3,DEL,40,360
BB-3,DEL,-78,75
BB-3,INS,-211,301
BB-3,INS,30,416
BB-3,INS,219,136
BB-3,INS,34,553
BB-3,DEL,36,521
BB-3,INS,59,90
BB-3,INS,63,93
BB-3,DEL,-60,134
BB-3,INS,45,231
BB-3,INS,-103,39
BB-3,BND,38,7
BB-3,INV,-216,5
BB-3,INV,210,5
BB-3,DEL,205,373
BB-3,DEL,-210,334
BB-3,INS,-190,67
BB-3,INS,35,534
BB-3,INS,1429,2
BB-3,INS,-32,481
BB-3,INS,212,250
BB-3,DEL,-44,297
BB-3,DEL,44,258
BB-3,DEL,-229,109
BB-3,DEL,-211,298
BB-3,INS,-205,305
BB-3,DEL,352,3
BB-3,DEL,-225,132
BB-3,INS,35,534
BB-3,DEL,-444,8
BB-3,DEL,-60,134
BB-3,INS,39,440
BB-3,INS,-211,301
BB-3,DEL,-32,563
BB-3,BND,209,5
BB-3,INS,-61,108
BB-3,DEL,47,231
BB-3,INS,32,627
BB-3,DEL,-37,383
BB-3,INS,-216,247
BB-3,INS,230,59
BB-3,INS,213,238
BB-3,INS,216,195
BB-3,INS,205,359
BB-3,INS,60,86
BB-3,DEL,128,23
BB-3,INS,224,94
BB-3,INS,-236,59
BB-3,INS,188,87
BB-3,DEL,242,29
BB-3,INS,-42,277
BB-3,DEL,31,540
BB-3,DEL,-37,383
BB-3,DEL,39,417
BB-3,INS,-1575,1
BB-3,DEL,113,23
BB-3,INS,-37,378
BB-3,DEL,192,144
BB-3,DEL,41,313
BB-3,DEL,210,281
BB-3,INS,-161,18
BB-3,INS,208,299
BB-3,INS,194,185
BB-3,INS,-90,41
BB-3,DEL,34,515
BB-3,INS,67,88
BB-3,INS,-400,7
BB-3,DEL,-59,135
BB-3,INS,-30,513
BB-3,INS,97,36
BB-3,DEL,33,570
BB-3,DEL,-40,371
BB-3,DEL,-80,70
BB-3,INS,-307,4
BB-3,INS,-1963,2
BB-3,DEL,54,134
BB-3,INS,-36,462
BB-3,DEL,129,30
BB-3,INS,-206,307
BB-3,INS,-191,93
BB-3,INS,-64,112
BB-3,DEL,199,301
BB-3,INS,41,319
BB-3,INS,30,416
BB-3,INS,32,627
BB-3,DEL,-59,135
BB-3,DEL,-37,383
BB-3,INS,-205,305
BB-3,DEL,267,7
BB-3,DEL,-51,244
BB-3,INS,-560,1
BB-3,INS,-38,373
BB-3,INS,41,319
BB-3,DEL,-1035,2
BB-3,INS,-89,54
BB-3,INS,-36,462
BB-3,INS,90,46
BB-3,INS,-199,231
BB-3,DEL,135,29
BB-3,DEL,45,241
BB-3,DEL,-210,334
BB-3,INS,-632,2
BB-3,INS,38,441
BB-3,INS,230,59
BB-3,DEL,-205,314
BB-3,INS,423,1
BB-3,DEL,212,279
BB-3,INS,-221,164
BB-3,DEL,31,540
BB-3,DEL,40,360
BB-3,DEL,212,279
BB-3,DEL,-240,51
BB-3,INS,53,134
BB-3,DEL,32,640
BB-3,INS,-52,218
BB-3,INS,-199,231
BB-3,DEL,219,158
BB-3,INS,209,344
BB-3,DEL,37,450
BB-3,DEL,42,305
BB-3,INS,-204,296
BB-3,DEL,200,319
BB-3,DEL,30,464
BB-3,DEL,-36,435
BB-3,DEL,206,341
BB-3,INS,-207,323
BB-3,DEL,215,206
BB-3,INS,-184,36
BB-3,DEL,251,15
BB-3,DEL,169,24
BB-3,DEL,38,438
BB-3,DEL,-74,85
BB-3,INS,-180,20
BB-3,INS,68,59
BB-3,INS,207,333
BB-3,INS,76,62
BB-3,DEL,32,640
BB-3,INS,49,166
BB-3,INS,-32,481
BB-3,INS,41,319
BB-3,DEL,243,32
BB-3,INS,-213,282
BB-3,DEL,-50,237
BB-3,DEL,210,281
BB-3,DEL,-31,476
BB-3,INS,74,65
BB-3,DEL,-66,83
BB-3,INS,48,182
BB-3,DEL,-36,435
BB-3,INS,403,8
BB-3,DEL,-31,476
BB-3,INS,186,67
BB-3,DEL,-220,219
BB-3,INS,32,627
BB-3,INS,-245,29
BB-3,DEL,41,313
BB-3,INS,231,56
BB-3,DEL,34,515
BB-3,INS,-38,373
BB-3,INS,-213,282
BB-3,INS,-220,191
BB-3,INS,-64,112
BB-3,INS,-850,1
BB-3,DEL,-81,77
BB-3,DEL,-56,162
BB-3,DEL,-54,176
BB-3,DEL,-43,312
BB-3,DEL,194,222
BB-3,INS,296,8
BB-3,INS,-223,160
BB-3,INS,265,9
BB-3,INS,-132,20
BB-3,DEL,-221,166
BB-3,INS,2549,1
BB-3,INS,181,39
BB-3,INS,-208,345
BB-3,INS,175,23
BB-3,INS,-195,166
BB-3,INS,-40,312
BB-3,INS,-211,301
BB-3,INS,-202,269
BB-3,INS,-30,513
BB-3,DEL,38,438
BB-3,INS,217,194
BB-3,INV,-208,5
BB-3,INV,201,15
BB-3,DEL,41,313
BB-3,DEL,291,6
BB-3,INS,106,32
BB-3,INS,43,253
BB-3,DEL,64,85
BB-3,DEL,-206,332
BB-3,INS,-171,16
BB-3,DEL,-38,392
BB-3,INS,46,205
BB-3,DEL,277,9
BB-3,INS,-32,481
BB-3,DEL,212,279
BB-3,DEL,-204,321
BB-3,INS,-41,307
BB-3,INS,203,318
BB-3,INS,38,441
BB-3,INS,-32,481
BB-3,DEL,-66,83
BB-3,DEL,-190,87
BB-3,BND,-34,8
BB-3,INS,192,164
BB-3,DEL,-210,334
BB-3,INS,-1144,2
BB-3,INS,-319,8
BB-3,DEL,-494,5
BB-3,DEL,-642,2
BB-3,DEL,-494,5
BB-3,DEL,-39,390
BB-3,INS,-32,481
BB-3,DEL,-47,302
BB-3,INS,192,164
BB-3,INS,42,272
BB-3,INS,-37,378
BB-3,INS,36,495
BB-3,INS,-57,132
BB-3,INS,-197,186
BB-3,DEL,-211,298
BB-3,INS,-215,250
BB-3,INS,34,553
BB-3,DEL,210,281
BB-3,INS,-46,239
BB-3,DEL,-217,252
BB-3,DEL,-199,266
BB-3,INS,-232,69
BB-3,DEL,-209,292
BB-3,INS,-190,67
BB-3,INS,215,210
BB-3,DEL,42,305
BB-3,DEL,201,349
BB-3,INS,-42,277
BB-3,INS,-66,81
BB-3,INS,31,526
BB-3,INS,-216,247
BB-3,DEL,755,1
BB-3,INS,34,553
BB-3,INS,46,205
BB-3,INS,-62,112
BB-3,INS,-204,296
BB-3,INS,47,191
BB-3,INS,-57,132
BB-3,DEL,-47,302
BB-3,INS,-30,513
BB-3,DEL,54,134
BB-3,INS,-34,443
BB-3,INS,-45,230
BB-3,INS,-214,240
BB-3,DEL,-47,302
BB-3,INS,-5822,1
BB-3,DEL,210,281
BB-3,DEL,-58,150
BB-3,DEL,-227,119
BB-3,INS,202,344
BB-3,INS,-195,166
BB-3,INS,66,54
BB-3,INS,-201,247
BB-3,DEL,30,464
BB-3,DEL,-45,290
BB-3,INS,-143,24
BB-3,DEL,-204,321
BB-3,DEL,120,22
BB-3,INS,-32,481
BB-3,INS,200,279
BB-3,INS,-211,301
BB-3,INS,-212,289
BB-3,DEL,205,373
BB-3,INS,-202,269
BB-3,DEL,32,640
BB-3,DEL,-210,334
BB-3,INS,-207,323
BB-3,INS,-54,183
BB-3,DEL,37,450
BB-3,INS,196,251
BB-3,INS,201,319
BB-3,INS,-1861,1
BB-3,DEL,-140,19
BB-3,DEL,194,222
BB-3,DEL,-60,134
BB-3,INS,92,49
BB-3,INS,-200,287
BB-3,DEL,-129,31
BB-3,INS,-211,301
BB-3,DEL,61,89
BB-3,DEL,43,312
BB-3,DEL,-46,277
BB-3,DEL,30,464
BB-3,DEL,-217,252
BB-3,DEL,-60,134
BB-3,DEL,61,89
BB-3,INS,30,416
BB-3,INS,-205,305
BB-3,DEL,-47,302
BB-3,DEL,-230,91
BB-3,INS,-39,338
BB-3,DEL,-205,314
BB-3,DEL,217,196
BB-3,DEL,-6308,2
BB-3,DEL,121,35
BB-3,DEL,-122,35
BB-3,INS,50,170
BB-3,DEL,-203,318
BB-3,INS,557,4
BB-3,DEL,-227,119
BB-3,INS,159,19
BB-3,DEL,181,33
BB-3,INS,-32,481
BB-3,DEL,266,13
BB-3,INS,181,39
BB-3,DEL,-34,442
BB-3,DEL,-206,332
BB-3,DEL,42,305
BB-3,INS,-168,20
BB-3,DEL,156,25
BB-3,DEL,-42,329
BB-3,DEL,-201,267
BB-3,DEL,196,262
BB-3,DEL,-63,112
BB-3,INS,233,49
BB-3,DEL,66,65
BB-3,DEL,156,25
BB-3,DEL,198,297
BB-3,INS,219,136
BB-3,INS,-221,164
BB-3,DEL,-216,249
BB-3,INS,-56,156
BB-3,INS,1343,1
BB-3,DEL,-158,18
BB-3,DEL,38,438
BB-3,INS,-207,323
BB-3,INS,-40,312
BB-3,INS,-37,378
BB-3,INS,-86,62
BB-3,DEL,125,26
BB-3,INS,-30,513
BB-3,DEL,-204,321
BB-3,INS,-34,443
BB-3,DEL,-230,91
BB-3,DEL,206,341
BB-3,INS,-218,207
BB-3,INS,207,333
BB-3,INS,-103,39
BB-3,INS,-203,283
BB-3,INS,-32,481
BB-3,INS,-267,14
BB-3,DEL,39,417
BB-3,INS,-206,307
BB-3,DEL,-205,314
BB-3,INS,37,413
BB-3,DEL,-251,13
BB-3,INS,-170,19
BB-3,INS,1595,1
BB-3,DEL,213,263
BB-3,DEL,-51,244
BB-3,INS,49,166
BB-3,INS,-33,435
BB-3,DEL,114,40
BB-3,INS,43,253
BB-3,DEL,-30,487
BB-3,INS,-51,220
BB-3,DEL,-205,314
BB-3,DEL,-201,267
BB-3,DEL,-222,183
BB-3,INS,200,279
BB-3,DEL,206,341
BB-3,INS,-61,108
BB-3,DEL,-56,162
BB-3,DEL,-53,210
BB-3,INS,31,526
BB-3,DEL,196,262
BB-3,DEL,189,115
BB-3,INS,-34,443
BB-3,DEL,805,1
BB-3,INS,-73,66
BB-3,INS,36,495
BB-3,DEL,195,232
BB-3,DEL,-230,91
BB-3,INS,-36,462
BB-3,INS,-195,166
BB-3,INS,233,49
BB-3,INS,-43,268
BB-3,INS,33,592
